Gender,Study hours,Attendance percentage,Semester 1(aggregate),Semester 2(aggregate),Semester 3(aggregate),Semester 4(aggregate),Semester 5(aggregate),Semester 6(aggregate),Semester 7(aggregate),Semester 8(aggregate),Total aggregate,No. of backlogs,Internet access(yes/no),Extracurricular activities(yes/no),Library Usage,Sleep hours,Classroom engagement level,Peer interaction level,"Device used for studing_Laptops, Mobile","Device used for studing_Laptops, Mobile, Text books","Device used for studing_Laptops, Text books",Device used for studing_Mobile,"Device used for studing_Mobile, Text books",Device used for studing_Text books
1,4.0,85.8,58.99,58.15,64.17,65.24,68.72,69.73,73.58,75.27,66.73,4,1,0,,4-6 hrs,1,1,False,False,False,False,False,True
0,4.5,60.2,72.68,74.92,76.76,78.32,81.82,83.04,82.55,87.37,79.68,3,1,1,,6-8 hrs,1,2,False,False,False,False,False,False
0,4.8,83.3,51.47,48.37,47.95,45.24,44.19,40.6,35.92,36.41,43.77,8,1,0,,4-6 hrs,1,1,False,False,False,False,True,False
1,4.7,72.8,55.75,53.88,58.95,55.67,54.59,56.18,53.58,56.39,55.62,5,0,0,,>8 hrs,0,1,False,True,False,False,False,False
1,5.4,84.6,79.72,80.55,81.17,86.43,84.18,87.45,91.67,91.62,85.35,0,1,0,,>8 hrs,0,0,False,False,False,False,False,False
0,6.2,73.7,83.14,84.2,80.5,79.83,79.11,81.46,84.19,83.38,81.98,4,1,1,,6-8 hrs,1,2,True,False,False,False,False,False
1,5.3,75.2,72.6,71.88,70.48,69.02,70.51,72.23,68.92,70.87,70.81,2,1,0,,6-8 hrs,0,0,False,False,True,False,False,False
0,5.4,79.8,64.74,61.61,63.37,61.31,65.91,59.31,63.66,60.16,62.51,4,1,1,,2-4 hrs,2,1,False,False,False,False,False,True
1,1.3,73.6,73.26,71.56,66.33,65.17,62.61,61.18,59.06,59.65,64.85,4,1,1,,6-8 hrs,2,1,False,False,False,False,True,False
0,4.6,78.2,56.23,54.7,52.18,55.44,53.14,55.24,53.08,54.52,54.32,2,1,1,,4-6 hrs,1,1,False,False,False,False,False,True
1,5.5,72.5,56.4,60.11,61.24,60.98,66.58,67.64,69.89,71.83,64.33,5,0,0,,2-4 hrs,1,0,False,False,False,False,True,False
0,6.0,67.3,56.35,53.92,52.59,56.13,53.79,56.37,58.09,57.11,55.54,7,1,0,,6-8 hrs,1,0,False,False,False,False,False,False
2,3.1,90.1,56.72,54.55,60.6,62.92,68.47,67.12,65.09,71.09,63.32,1,0,0,,2-4 hrs,1,1,False,False,False,False,False,False
2,3.2,71.6,77.45,84.7,85.12,85.04,86.21,89.13,91.71,92.89,86.53,2,1,1,,6-8 hrs,1,1,False,False,False,False,True,False
0,3.4,80.6,64.83,57.71,55.24,55.36,53.85,54.01,48.31,48.05,54.67,7,1,0,,4-6 hrs,0,1,False,False,True,False,False,False
1,5.6,88.0,67.47,65.16,65.26,65.17,67.03,63.08,65.73,68.11,65.88,0,1,1,,>8 hrs,2,0,False,False,False,False,True,False
0,6.6,77.1,65.35,64.91,65.88,64.32,63.17,67.73,65.2,67.5,65.51,5,1,0,,6-8 hrs,1,2,True,False,False,False,False,False
1,3.7,75.4,62.1,58.21,55.96,54.81,52.25,46.59,47.61,48.39,53.24,2,1,0,,>8 hrs,1,1,False,False,False,False,False,True
1,6.3,83.8,59.92,58.51,58.82,55.26,53.03,49.47,52.06,49.25,54.54,4,1,1,,>8 hrs,0,1,False,False,False,False,False,True
1,4.7,90.9,63.8,65.83,68.03,64.45,61.42,64.35,62.95,63.62,64.31,3,1,0,,<2 hrs,2,2,False,True,False,False,False,False
0,4.3,72.6,61.13,65.51,68.63,69.53,68.69,71.64,75.62,78.29,69.88,1,1,0,,4-6 hrs,2,1,True,False,False,False,False,False
0,4.1,80.8,56.58,53.36,60.99,61.56,63.9,63.78,67.5,65.14,61.6,2,1,1,,6-8 hrs,1,2,False,False,False,True,False,False
0,6.0,68.1,81.08,75.81,74.61,74.44,76.43,74.0,80.59,73.62,76.32,2,1,0,,4-6 hrs,2,1,False,False,False,False,False,True
1,5.2,78.9,71.71,75.68,69.91,73.86,70.9,73.64,76.7,75.89,73.54,5,1,1,,6-8 hrs,1,1,False,False,True,False,False,False
1,9.1,82.3,76.19,74.23,78.95,73.86,73.33,76.28,71.88,75.7,75.05,3,1,1,,2-4 hrs,1,1,False,False,False,False,False,True
2,2.8,75.2,66.14,65.2,67.57,61.45,59.09,56.69,52.13,52.98,60.16,0,1,0,,6-8 hrs,2,1,True,False,False,False,False,False
1,5.5,78.3,48.85,54.7,57.21,55.92,53.83,51.14,53.48,53.54,53.58,5,1,0,,6-8 hrs,1,0,False,False,False,True,False,False
1,3.4,70.7,55.9,55.9,62.35,62.99,64.04,63.14,66.79,74.32,63.18,4,1,1,,>8 hrs,1,0,True,False,False,False,False,False
1,2.8,82.6,68.67,59.81,63.78,60.6,62.05,62.33,59.72,66.06,62.88,2,1,0,,4-6 hrs,2,1,False,False,False,False,True,False
0,4.5,90.4,77.91,79.97,83.5,80.54,86.8,86.99,88.2,88.66,84.07,1,1,0,,4-6 hrs,0,1,False,False,True,False,False,False
0,4.8,73.2,57.83,60.12,63.44,62.65,66.23,67.01,66.93,66.73,63.87,4,1,0,,4-6 hrs,2,2,False,False,False,False,False,True
1,10.0,77.0,58.03,53.33,56.77,56.58,56.7,52.01,55.6,54.24,55.41,1,1,1,,4-6 hrs,2,1,False,False,False,False,False,False
1,4.1,86.0,63.2,59.49,56.03,56.05,50.37,46.44,50.59,43.68,53.23,3,1,1,,6-8 hrs,0,1,False,False,False,False,True,False
0,2.2,91.7,78.32,77.9,84.22,83.94,86.05,89.86,88.0,92.44,85.09,0,1,1,,6-8 hrs,0,1,False,True,False,False,False,False
0,5.0,70.1,55.97,58.1,59.45,59.61,64.2,65.72,62.57,68.91,61.82,2,1,1,,6-8 hrs,2,0,False,False,False,True,False,False
1,0.5,80.6,64.28,69.45,66.6,67.42,69.37,67.08,67.16,65.35,67.09,4,1,0,,4-6 hrs,0,0,False,False,False,False,False,False
0,4.3,84.3,53.15,54.52,54.06,50.57,58.15,54.51,54.58,52.83,54.05,5,1,0,,<2 hrs,2,1,False,False,False,True,False,False
1,4.5,81.2,59.21,57.98,57.57,54.14,56.01,52.04,48.74,43.89,53.7,6,1,1,,6-8 hrs,1,2,True,False,False,False,False,False
1,6.1,62.2,81.16,76.89,75.79,76.42,79.53,77.48,76.72,76.51,77.56,0,1,0,,6-8 hrs,0,1,False,False,False,False,False,True
0,6.4,86.0,76.53,74.04,79.2,75.11,74.48,74.27,79.64,74.91,76.02,2,1,0,,>8 hrs,1,2,True,False,False,False,False,False
1,3.5,94.2,55.01,57.45,60.82,61.39,62.62,67.5,68.88,70.6,63.03,3,1,0,,6-8 hrs,1,2,False,False,False,True,False,False
0,4.2,82.9,55.72,52.09,51.37,54.52,52.19,49.9,52.31,50.67,52.35,1,0,1,,4-6 hrs,0,2,False,False,False,False,False,True
1,3.0,73.8,50.39,54.11,47.81,50.21,48.37,49.61,48.95,51.86,50.16,3,1,0,,4-6 hrs,1,1,False,False,False,False,True,False
1,2.2,77.9,70.32,65.95,63.82,70.98,66.79,72.02,69.63,70.08,68.7,3,1,1,,6-8 hrs,0,2,False,False,False,False,False,False
2,5.1,96.2,64.7,64.33,58.32,62.0,62.42,57.37,56.96,54.5,60.08,4,1,1,,4-6 hrs,1,0,False,False,False,True,False,False
1,2.0,89.3,70.21,69.23,66.62,70.72,64.4,64.43,64.56,62.83,66.62,4,1,0,,6-8 hrs,1,2,False,False,False,False,False,False
0,3.7,87.1,54.1,56.36,57.16,54.29,56.45,56.45,55.92,55.67,55.8,1,1,0,,6-8 hrs,1,1,True,False,False,False,False,False
1,2.5,84.9,73.33,69.53,72.54,74.05,71.38,71.48,76.29,76.0,73.08,1,1,1,,6-8 hrs,1,1,False,False,False,False,True,False
1,5.6,76.7,56.53,54.95,54.3,57.18,53.86,53.91,55.35,57.33,55.43,1,1,1,,2-4 hrs,0,1,False,False,True,False,False,False
1,8.1,80.4,67.59,69.43,67.97,74.51,75.56,77.93,77.69,80.81,73.94,2,1,0,,4-6 hrs,2,2,False,False,False,True,False,False
0,1.9,81.4,52.62,54.06,54.45,52.4,49.32,52.55,54.84,55.95,53.27,4,1,1,,2-4 hrs,1,1,False,False,False,False,False,True
1,0.8,86.4,58.31,63.26,65.91,67.59,71.26,69.12,71.66,73.95,67.63,2,0,0,,2-4 hrs,1,1,False,False,False,False,False,True
0,4.3,94.1,83.33,75.07,81.3,80.71,79.24,77.69,80.01,80.87,79.78,9,1,1,,6-8 hrs,1,1,False,False,True,False,False,False
1,4.5,90.9,57.6,54.61,51.88,55.77,49.33,44.23,45.97,42.44,50.23,2,1,1,,4-6 hrs,1,1,False,False,True,False,False,False
2,4.9,70.6,70.6,70.74,74.11,70.91,72.7,72.05,71.58,70.81,71.69,2,1,0,,4-6 hrs,1,1,False,False,False,False,False,False
1,3.6,83.8,63.43,63.76,61.17,59.01,55.7,52.85,57.68,51.72,58.17,5,1,1,,2-4 hrs,0,0,False,False,True,False,False,False
0,4.1,87.9,63.93,67.29,68.07,63.41,65.49,65.84,66.59,66.74,65.92,4,1,1,,6-8 hrs,1,0,False,False,False,True,False,False
0,5.2,87.0,62.42,61.2,65.19,63.52,59.19,59.24,61.9,56.72,61.17,5,1,1,,6-8 hrs,1,0,True,False,False,False,False,False
0,6.6,77.0,77.08,72.84,71.96,69.71,65.7,62.99,64.41,59.08,67.97,4,1,0,,6-8 hrs,1,0,False,True,False,False,False,False
0,0.6,100.0,54.93,54.34,55.99,55.37,54.03,52.54,52.97,51.68,53.98,4,1,1,,>8 hrs,1,1,False,False,True,False,False,False
0,3.8,71.8,50.44,56.9,54.53,52.15,54.77,54.56,56.29,55.62,54.41,5,1,1,,6-8 hrs,2,1,False,False,False,False,False,True
0,4.9,73.3,78.01,80.64,82.76,83.96,82.15,80.27,81.65,83.9,81.67,0,1,1,,2-4 hrs,1,1,False,False,False,True,False,False
1,2.7,83.9,61.11,60.52,60.87,58.47,61.55,60.15,63.27,60.7,60.83,2,1,1,,4-6 hrs,2,1,False,False,False,False,False,False
1,8.0,98.9,62.38,63.78,66.57,68.89,65.61,68.66,68.76,72.46,67.14,1,1,1,,6-8 hrs,2,1,False,False,True,False,False,False
0,3.2,75.3,56.0,60.22,60.55,62.55,64.0,64.06,68.95,69.55,63.24,5,1,0,,6-8 hrs,1,1,False,False,False,False,False,False
0,4.4,79.9,59.25,60.64,63.8,63.21,68.09,65.38,68.3,76.55,65.65,6,1,1,,2-4 hrs,0,1,False,True,False,False,False,False
0,5.6,90.6,78.67,79.28,87.14,83.18,85.55,88.86,91.02,94.45,86.02,0,1,0,,>8 hrs,2,1,False,False,False,False,True,False
0,3.3,81.9,58.02,59.06,60.01,58.56,62.54,56.39,58.97,60.09,59.2,4,1,1,,6-8 hrs,0,1,False,False,True,False,False,False
1,0.8,79.3,54.59,54.78,57.55,61.07,59.15,63.42,63.78,65.51,59.98,8,0,0,,2-4 hrs,1,0,False,False,False,False,False,False
1,3.6,86.5,64.06,66.08,60.31,56.57,57.64,53.31,52.51,48.11,57.32,7,1,1,,4-6 hrs,1,1,False,False,True,False,False,False
0,6.6,84.2,71.51,71.6,75.23,73.9,74.07,68.59,71.74,71.92,72.32,4,1,1,,<2 hrs,0,1,False,False,False,True,False,False
1,3.8,90.2,79.68,79.69,80.6,83.22,87.53,84.77,89.28,94.13,84.86,2,1,1,,2-4 hrs,2,2,True,False,False,False,False,False
1,2.8,92.3,79.05,77.32,79.64,85.33,85.3,86.95,87.61,93.05,84.28,0,1,1,,4-6 hrs,1,0,False,False,False,False,False,False
0,6.4,84.5,54.06,56.01,54.28,52.22,49.65,51.55,51.28,54.53,52.95,3,1,1,,6-8 hrs,1,2,False,True,False,False,False,False
1,3.8,84.3,65.23,65.79,68.85,69.43,71.88,76.49,75.33,77.55,71.32,3,0,1,,4-6 hrs,0,1,False,True,False,False,False,False
0,3.5,83.7,56.44,57.52,56.97,51.85,49.39,47.75,44.36,42.0,50.78,5,1,1,,4-6 hrs,1,1,True,False,False,False,False,False
1,4.8,85.9,57.98,56.95,57.45,62.59,59.62,56.94,56.13,59.29,58.37,3,1,1,,6-8 hrs,1,1,False,False,True,False,False,False
0,6.0,82.4,67.47,69.27,72.07,72.14,67.2,68.04,70.61,71.88,69.84,6,1,1,,6-8 hrs,0,1,True,False,False,False,False,False
1,9.3,82.0,71.7,74.62,70.02,70.1,65.84,68.37,64.32,59.65,68.08,6,1,1,,4-6 hrs,1,1,False,False,False,False,True,False
1,6.2,91.6,57.94,61.04,59.96,56.84,58.56,57.29,59.21,57.28,58.52,6,1,0,,6-8 hrs,0,2,False,True,False,False,False,False
1,6.8,94.1,51.76,51.86,47.9,50.19,49.06,49.74,56.48,53.06,51.26,8,1,0,,4-6 hrs,1,0,False,False,False,False,True,False
1,3.5,69.9,59.28,58.36,69.26,65.22,69.51,70.84,74.95,75.39,67.85,5,1,1,,6-8 hrs,2,0,False,False,True,False,False,False
1,2.4,82.1,46.61,52.52,52.18,49.62,46.19,46.64,48.73,53.08,49.45,6,1,1,,6-8 hrs,1,1,False,False,False,False,False,False
1,4.6,76.5,74.18,78.11,78.07,77.71,77.48,79.68,74.08,74.79,76.76,3,1,1,,>8 hrs,1,1,False,False,False,True,False,False
0,4.7,79.5,56.73,50.04,50.98,48.13,44.54,42.05,41.08,38.88,46.55,5,1,0,,4-6 hrs,0,1,False,False,False,False,False,False
1,2.3,85.2,53.73,53.36,57.72,58.97,60.01,60.32,65.74,64.37,59.28,4,1,1,,6-8 hrs,1,2,False,False,False,False,False,False
0,4.1,87.4,77.21,78.94,79.97,81.82,86.07,89.89,91.89,91.0,84.6,0,0,0,,2-4 hrs,1,1,True,False,False,False,False,False
0,5.3,81.1,67.47,68.84,68.91,70.27,71.6,75.56,74.97,83.31,72.62,2,1,0,,4-6 hrs,1,0,False,False,False,False,True,False
0,5.2,66.7,55.3,55.32,53.77,59.99,54.35,56.61,60.27,58.93,56.82,2,0,0,,6-8 hrs,1,1,False,False,False,False,True,False
1,5.5,74.3,74.53,70.46,69.5,69.05,73.76,70.06,71.41,69.06,70.98,1,0,1,,4-6 hrs,2,1,False,False,False,False,False,False
0,5.1,89.2,53.14,53.11,52.89,51.39,50.83,53.06,52.68,49.02,52.02,7,1,0,,6-8 hrs,0,0,False,False,False,False,False,False
1,3.5,60.1,78.85,78.14,74.86,74.8,77.46,78.81,77.12,73.68,76.72,5,1,1,,4-6 hrs,2,0,False,True,False,False,False,False
1,3.5,91.5,72.56,68.94,70.02,69.26,68.0,69.28,69.13,67.37,69.32,2,1,0,,4-6 hrs,2,1,False,False,False,True,False,False
2,2.1,86.2,67.09,63.59,62.69,64.96,62.22,62.03,67.32,67.92,64.73,5,1,1,,4-6 hrs,1,0,True,False,False,False,False,False
1,8.1,92.5,78.6,78.44,77.98,78.06,75.48,76.4,81.26,79.05,78.16,1,1,0,,4-6 hrs,1,2,False,False,False,False,False,False
0,4.5,80.4,58.74,64.16,56.45,58.76,52.99,53.2,52.39,50.38,55.88,3,0,0,,6-8 hrs,2,0,False,False,False,True,False,False
0,4.1,65.5,56.44,53.06,50.65,48.67,45.73,45.44,40.42,43.79,48.02,8,1,1,,6-8 hrs,0,2,False,False,True,False,False,False
0,2.6,85.4,70.64,76.93,74.49,74.19,76.32,75.87,72.6,73.23,74.28,0,1,1,,6-8 hrs,1,1,False,True,False,False,False,False
0,10.0,92.2,62.57,58.46,60.66,61.04,62.35,61.24,59.53,63.29,61.14,0,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
1,2.4,89.4,62.36,57.06,58.44,59.52,61.0,59.14,60.01,60.26,59.72,3,1,1,,6-8 hrs,1,1,False,False,False,True,False,False
1,3.6,76.7,52.86,51.74,51.76,52.19,52.78,52.91,56.6,55.31,53.27,3,1,1,,4-6 hrs,2,1,False,False,False,True,False,False
0,5.3,82.7,72.33,69.18,68.96,64.54,61.64,63.47,59.72,55.72,64.44,3,1,0,,6-8 hrs,1,1,True,False,False,False,False,False
1,5.7,77.7,53.85,51.51,55.87,55.15,57.85,57.54,59.73,54.56,55.76,1,1,1,,6-8 hrs,2,0,False,False,False,False,True,False
1,6.4,75.4,65.45,66.88,66.27,70.22,73.86,70.04,73.7,77.58,70.5,3,1,0,,2-4 hrs,2,1,False,False,False,False,False,False
1,8.1,89.6,51.59,52.2,50.14,52.47,49.94,51.44,51.33,53.37,51.56,8,1,1,,4-6 hrs,0,1,False,False,False,False,False,True
1,5.5,72.4,71.4,75.81,76.46,74.01,75.54,73.73,76.32,73.33,74.57,3,1,1,,>8 hrs,1,1,False,False,False,False,False,False
1,2.4,74.8,51.3,50.07,51.82,51.57,46.61,43.09,35.69,43.91,46.76,5,1,1,,4-6 hrs,2,2,False,False,True,False,False,False
1,4.0,73.2,58.14,54.52,54.62,56.34,54.1,58.54,57.7,56.25,56.28,6,1,0,,4-6 hrs,2,1,False,False,False,False,True,False
0,5.1,70.1,54.69,54.33,57.39,54.48,52.81,55.19,52.19,50.5,53.95,5,1,1,,6-8 hrs,0,0,False,False,False,True,False,False
0,8.6,83.2,72.2,68.29,72.3,77.0,76.81,84.9,84.02,86.75,77.78,3,1,1,,4-6 hrs,1,2,False,False,False,True,False,False
0,1.7,91.3,57.14,53.13,53.38,50.28,53.56,54.68,53.17,53.32,53.58,4,1,1,,2-4 hrs,1,2,True,False,False,False,False,False
1,6.9,80.5,53.58,57.42,51.31,47.58,46.9,39.96,44.05,45.14,48.24,6,1,1,,6-8 hrs,1,1,False,False,True,False,False,False
1,4.9,70.0,66.28,65.51,70.49,62.0,67.27,67.78,68.17,69.47,67.12,3,1,1,,6-8 hrs,1,0,False,False,False,False,True,False
1,6.2,88.7,50.03,49.33,50.78,49.97,52.87,48.84,47.14,47.89,49.61,2,1,1,,4-6 hrs,1,2,False,False,False,False,False,True
0,4.3,95.5,52.11,55.37,53.37,55.8,53.36,55.36,53.95,53.41,54.09,8,1,0,,>8 hrs,1,1,False,False,False,False,True,False
0,2.8,76.8,65.11,62.84,68.01,57.59,57.63,55.79,53.74,48.27,58.62,6,1,0,,4-6 hrs,1,1,False,False,False,False,True,False
1,6.0,78.2,76.72,75.88,75.79,81.93,80.33,79.83,79.56,79.5,78.69,1,1,0,,4-6 hrs,1,0,True,False,False,False,False,False
0,5.8,86.1,56.54,56.4,54.35,58.66,58.52,59.55,58.42,62.04,58.06,5,1,1,,4-6 hrs,2,0,False,False,False,False,False,False
1,6.4,95.0,74.39,78.84,78.78,78.32,84.84,87.49,89.15,91.47,82.91,0,0,1,,4-6 hrs,1,0,True,False,False,False,False,False
0,4.5,77.8,56.36,59.54,60.58,57.48,59.1,57.03,58.6,55.46,58.02,5,1,1,,4-6 hrs,1,1,False,False,False,False,False,True
0,3.3,71.3,67.85,68.5,70.1,73.62,75.96,72.44,77.9,79.3,73.21,4,1,1,,6-8 hrs,1,1,False,False,True,False,False,False
0,1.4,87.1,59.66,57.89,59.37,61.76,62.3,66.01,63.97,64.74,61.96,6,0,0,,6-8 hrs,2,0,False,False,False,False,False,False
0,6.1,88.4,55.22,54.29,59.93,60.11,65.8,66.64,66.64,68.21,62.1,5,1,0,,2-4 hrs,1,1,False,False,False,True,False,False
0,5.3,82.0,61.22,65.94,64.16,63.4,62.07,63.73,61.08,62.74,63.04,3,1,1,,4-6 hrs,2,1,False,False,False,True,False,False
1,2.6,77.5,73.18,67.61,70.75,71.76,70.36,67.69,67.54,74.59,70.44,5,1,1,,4-6 hrs,1,1,True,False,False,False,False,False
0,3.4,90.0,80.08,76.0,78.08,80.36,81.89,78.51,79.53,76.41,78.86,1,1,0,,6-8 hrs,2,2,False,False,False,True,False,False
1,3.6,86.2,71.32,70.72,68.33,70.92,70.98,70.75,68.09,70.35,70.18,3,1,1,,4-6 hrs,1,1,False,False,False,False,False,False
0,1.5,75.9,69.19,71.63,67.08,65.83,59.93,61.57,55.41,52.29,62.87,2,1,1,,6-8 hrs,1,0,False,False,False,False,True,False
0,2.9,82.4,70.52,70.43,67.47,62.16,65.79,63.74,57.95,57.96,64.5,4,0,0,,6-8 hrs,0,1,False,True,False,False,False,False
0,2.2,71.2,60.42,59.36,62.5,62.15,67.16,68.92,72.72,74.5,65.97,6,1,1,,4-6 hrs,1,0,False,False,False,False,False,False
1,3.7,87.5,68.52,72.01,80.87,77.76,81.68,83.45,80.52,85.41,78.78,4,1,1,,>8 hrs,0,1,False,False,False,False,False,True
0,3.0,79.9,78.04,76.09,73.81,74.64,68.33,67.97,68.08,63.09,71.26,4,1,1,,6-8 hrs,0,2,False,False,True,False,False,False
0,1.2,78.5,58.55,62.85,63.32,67.4,60.94,62.29,59.54,58.24,61.64,6,1,1,,6-8 hrs,1,2,False,False,True,False,False,False
0,8.5,81.7,58.34,54.45,56.81,60.86,60.13,62.5,60.46,58.09,58.96,4,1,1,,4-6 hrs,1,0,False,True,False,False,False,False
1,7.0,82.3,62.1,62.48,63.81,61.79,67.38,62.59,59.99,62.33,62.81,2,0,0,,6-8 hrs,1,1,False,True,False,False,False,False
1,2.9,89.2,51.42,52.19,53.55,57.62,58.97,59.56,65.5,69.38,58.52,1,1,1,,4-6 hrs,1,2,True,False,False,False,False,False
1,5.0,86.7,60.12,60.14,56.89,58.7,59.22,59.93,59.97,55.91,58.86,2,0,0,,6-8 hrs,2,2,True,False,False,False,False,False
1,5.3,80.7,61.29,64.61,61.61,55.94,52.71,52.54,49.79,47.35,55.73,5,1,1,,6-8 hrs,2,2,False,False,False,False,False,False
0,6.9,88.1,64.66,60.31,64.15,61.06,62.03,63.55,63.56,63.12,62.8,0,1,0,,6-8 hrs,2,1,False,False,False,False,False,False
1,2.9,85.2,56.29,56.52,52.33,52.38,53.32,55.43,53.35,52.2,53.98,5,1,0,,>8 hrs,2,2,False,False,True,False,False,False
2,6.7,78.6,77.15,75.5,75.38,75.4,72.9,72.5,71.31,70.04,73.77,3,1,1,,6-8 hrs,1,1,False,False,False,True,False,False
1,3.4,81.0,63.6,67.97,67.98,64.96,67.44,69.53,64.71,66.72,66.61,0,1,0,,2-4 hrs,1,1,False,False,True,False,False,False
1,1.8,80.8,76.64,78.53,75.83,75.75,73.26,78.7,75.95,75.49,76.27,4,0,0,,6-8 hrs,0,2,False,False,False,False,True,False
0,5.9,86.0,69.85,70.51,73.84,73.4,74.16,75.12,73.46,71.56,72.74,2,1,0,,6-8 hrs,2,1,False,False,False,True,False,False
0,7.1,79.1,76.46,80.41,78.96,79.01,81.77,83.36,89.19,86.76,81.99,0,1,1,,4-6 hrs,1,1,True,False,False,False,False,False
0,9.7,78.9,75.0,70.6,73.1,70.06,66.16,63.38,64.96,58.43,67.71,0,1,0,,4-6 hrs,2,1,False,False,True,False,False,False
0,2.1,97.8,73.98,77.94,77.26,78.47,75.36,74.11,77.93,78.22,76.66,2,1,1,,>8 hrs,1,0,False,False,False,False,False,False
0,5.9,89.5,67.98,68.5,73.38,71.82,72.7,78.92,78.49,80.66,74.06,3,1,1,,6-8 hrs,1,1,False,True,False,False,False,False
1,3.7,75.9,58.35,53.77,57.45,58.51,57.19,57.0,55.46,54.59,56.54,4,1,0,,6-8 hrs,1,1,False,False,False,False,False,True
2,6.1,86.6,76.27,70.81,77.44,78.69,76.06,78.63,72.83,73.39,75.51,5,1,1,,6-8 hrs,2,0,False,False,False,False,False,True
2,1.6,82.9,79.87,78.9,74.62,74.99,68.93,66.09,65.2,63.97,71.57,3,0,1,,6-8 hrs,1,1,False,False,False,False,True,False
0,2.0,85.1,61.81,64.12,60.82,63.95,64.24,65.29,60.87,60.11,62.65,2,1,1,,4-6 hrs,2,1,False,False,False,False,False,True
1,2.9,83.1,54.74,57.2,56.67,54.97,57.1,57.54,53.72,53.89,55.73,4,1,0,,6-8 hrs,2,1,True,False,False,False,False,False
0,4.7,91.5,54.56,56.81,54.89,62.04,60.68,64.09,68.94,71.93,61.74,6,1,0,,4-6 hrs,1,2,True,False,False,False,False,False
1,3.2,84.8,63.46,61.65,59.62,59.3,57.35,53.59,55.38,51.67,57.75,2,1,0,,>8 hrs,2,1,False,False,False,False,False,True
1,5.8,81.5,81.08,83.53,80.9,79.14,77.83,80.25,79.92,83.35,80.75,2,1,1,,6-8 hrs,2,0,False,False,False,False,False,True
1,6.6,90.3,55.19,54.65,49.78,50.93,48.16,45.99,45.94,40.87,48.94,6,1,1,,4-6 hrs,2,2,False,True,False,False,False,False
1,5.7,83.9,60.07,58.67,61.47,61.27,60.23,60.89,63.16,62.55,61.04,6,0,1,,<2 hrs,0,1,False,False,False,True,False,False
0,7.7,83.0,53.0,56.62,58.23,64.16,58.97,64.13,64.88,67.97,61.0,4,1,1,,>8 hrs,2,2,True,False,False,False,False,False
0,5.3,84.5,81.7,80.8,83.42,82.44,85.32,90.68,93.82,95.17,86.67,0,1,0,,>8 hrs,1,1,False,False,False,False,True,False
0,2.1,81.3,75.24,71.32,71.52,67.45,67.29,67.09,63.48,64.02,68.43,4,1,0,,6-8 hrs,2,0,True,False,False,False,False,False
1,7.2,82.1,55.4,54.56,58.7,59.2,53.66,57.97,51.32,60.81,56.45,6,1,1,,6-8 hrs,1,1,False,False,False,True,False,False
1,3.3,77.3,54.85,50.03,48.77,48.93,49.33,52.72,49.33,50.68,50.58,5,1,1,,4-6 hrs,0,0,False,False,False,False,False,False
1,6.3,76.0,50.44,56.24,60.72,61.25,60.73,67.23,66.7,66.85,61.27,6,1,0,,6-8 hrs,1,1,False,False,False,False,False,False
2,7.6,74.0,60.54,62.85,58.92,57.97,59.63,55.55,52.63,48.58,57.08,2,1,1,,6-8 hrs,2,1,False,False,False,False,False,False
1,5.4,70.9,68.39,72.9,69.0,69.6,65.75,67.23,69.5,68.29,68.83,3,1,1,,2-4 hrs,0,1,False,False,False,False,False,True
0,1.5,75.0,53.3,52.41,53.63,53.53,53.99,51.14,53.39,53.39,53.1,5,1,1,,6-8 hrs,0,0,False,False,False,False,False,True
0,2.7,80.6,57.27,57.17,51.93,52.14,54.83,50.41,53.23,54.25,53.9,6,0,0,,4-6 hrs,2,1,False,False,True,False,False,False
1,7.1,82.8,74.08,72.47,73.51,76.1,74.8,71.96,74.22,76.04,74.15,4,1,0,,6-8 hrs,2,2,True,False,False,False,False,False
0,4.2,79.8,67.32,64.12,59.59,56.57,59.62,58.0,60.88,59.12,60.65,4,1,1,,4-6 hrs,1,0,False,False,False,True,False,False
0,4.7,63.2,65.56,65.81,61.11,60.85,56.32,57.85,55.47,50.74,59.21,4,1,0,,2-4 hrs,1,1,False,False,False,False,False,True
0,6.0,94.6,56.57,56.19,58.32,62.21,57.93,62.51,64.76,68.71,60.9,4,1,1,,4-6 hrs,0,2,True,False,False,False,False,False
0,5.9,90.7,76.58,69.62,69.53,67.79,64.88,62.5,61.0,58.91,66.35,1,0,1,,6-8 hrs,1,1,True,False,False,False,False,False
1,5.1,85.6,69.66,69.91,72.96,74.06,72.66,73.93,69.84,69.98,71.62,2,1,0,,6-8 hrs,0,2,False,False,False,False,False,True
1,4.1,97.3,63.37,67.39,66.35,69.3,65.09,67.92,66.03,67.48,66.62,5,1,0,,>8 hrs,1,1,False,True,False,False,False,False
0,3.9,74.2,79.83,78.85,78.33,76.76,78.02,76.08,78.16,78.42,78.06,3,1,0,,2-4 hrs,0,1,False,False,True,False,False,False
0,6.2,97.1,67.74,63.93,67.43,69.09,73.26,75.35,77.99,80.07,71.86,1,1,1,,4-6 hrs,1,1,False,False,False,True,False,False
1,5.6,74.3,61.78,66.99,63.65,64.09,63.44,62.69,67.15,64.18,64.25,2,1,1,,>8 hrs,0,1,False,True,False,False,False,False
